qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
NZ_JBNPLY010000009.1,PKIOBJML_01841,71.98,1217,289,40,77726,78916,1,1191,5.11E-83,311
NZ_JBNPLY010000009.1,CFPKMEGN_01474,71.98,1217,289,40,77726,78916,1,1191,5.11E-83,311
NZ_JBNPLY010000009.1,CNENGHLA_00524,71.911,1214,295,34,77726,78916,1,1191,5.11E-83,311
NZ_CABKPS010000096.1,JHKAKDPA_01704,97.268,183,5,0,4797,4979,183,1,4.59E-83,311
NZ_JBNPLY010000026.1,JHKAKDPA_01704,97.268,183,5,0,18260,18442,1,183,1.39E-83,311
NZ_CABKPS010000033.1,DFBCAOKP_00924,100,170,0,0,47319,47488,1,170,3.15E-84,315
NZ_JBNPLY010000009.1,HKJDEIIE_01125,71.993,1214,294,34,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,EHEMMEGG_01902,72.062,1217,288,40,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,GGLHANJG_00583,72.062,1217,288,40,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,GPGJLEPI_00109,71.993,1214,294,34,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,LCACIGIH_02071,72.016,1215,292,36,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,GDKMOBFO_00590,72.016,1215,292,37,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,PCIENLDN_00287,71.993,1214,294,34,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,KPKKCFHK_00762,72.062,1217,288,40,77726,78916,1,1191,1.10E-84,316
NZ_JBNPLY010000009.1,OEHKKOLO_00595,72.062,1217,288,40,77726,78916,1,1191,1.10E-84,316
NZ_CABKPS010000096.1,CHCLLDHC_01837,97.814,183,4,0,4797,4979,183,1,9.86E-85,316
NZ_JBNPLY010000026.1,CHCLLDHC_01837,97.814,183,4,0,18260,18442,1,183,2.98E-85,316
NZ_JBNPLY010000009.1,JJHCJNPB_01993,72.122,1216,289,36,77726,78916,1,1191,2.36E-86,322
NZ_JBNPLY010000009.1,KGNNDHGO_00080,72.076,1214,293,34,77726,78916,1,1191,2.36E-86,322
NZ_JBNPLY010000009.1,JPBGCOLK_01324,72.076,1214,293,34,77726,78916,1,1191,2.36E-86,322
NZ_JBNPLY010000009.1,GKMEOBAH_00132,72.167,1218,285,44,77726,78916,1,1191,2.36E-86,322
NZ_CABKPS010000096.1,IIKAKJMI_00300,98.361,183,3,0,4797,4979,183,1,2.12E-86,322
NZ_CABKPS010000096.1,PGMCDPOI_00165,98.361,183,3,0,4797,4979,183,1,2.12E-86,322
NZ_CABKPS010000096.1,ONAEBMDO_00329,98.361,183,3,0,4797,4979,183,1,2.12E-86,322
NZ_CABKPS010000096.1,OAMAMMGM_01452,98.361,183,3,0,4797,4979,183,1,2.12E-86,322
NZ_CABKPS010000096.1,KLLHFLHM_00615,98.361,183,3,0,4797,4979,183,1,2.12E-86,322
NZ_JBNPLY010000026.1,IIKAKJMI_00300,98.361,183,3,0,18260,18442,1,183,6.40E-87,322
NZ_JBNPLY010000026.1,PGMCDPOI_00165,98.361,183,3,0,18260,18442,1,183,6.40E-87,322
NZ_JBNPLY010000026.1,ONAEBMDO_00329,98.361,183,3,0,18260,18442,1,183,6.40E-87,322
NZ_JBNPLY010000026.1,OAMAMMGM_01452,98.361,183,3,0,18260,18442,1,183,6.40E-87,322
NZ_JBNPLY010000026.1,KLLHFLHM_00615,98.361,183,3,0,18260,18442,1,183,6.40E-87,322
NZ_JBNPLY010000005.1,PHCPEEKD_00591,92.544,228,17,0,128903,129130,9,236,7.79E-88,327
NZ_JBNPLY010000009.1,PCIENLDN_01543,72.089,1211,298,30,77726,78916,1,1191,5.08E-88,327
NZ_JBNPLY010000009.1,FFOBAGKA_00555,72.204,1216,288,36,77726,78916,1,1191,5.08E-88,327
NZ_CABKPS010000096.1,CALKJBOO_01523,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_CABKPS010000096.1,GIJBEBPG_00028,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_CABKPS010000096.1,FDNDBIAB_01165,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_CABKPS010000096.1,IEIPBIDJ_00247,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_CABKPS010000096.1,IJBOLBGG_01582,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_CABKPS010000096.1,DONELLLA_02113,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_CABKPS010000096.1,JNJPFMHH_00553,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_CABKPS010000096.1,NLNDMPIO_00772,98.907,183,2,0,4797,4979,183,1,4.56E-88,327
NZ_JBNPLY010000026.1,CALKJBOO_01523,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_JBNPLY010000026.1,GIJBEBPG_00028,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_JBNPLY010000026.1,FDNDBIAB_01165,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_JBNPLY010000026.1,IEIPBIDJ_00247,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_JBNPLY010000026.1,IJBOLBGG_01582,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_JBNPLY010000026.1,DONELLLA_02113,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_JBNPLY010000026.1,JNJPFMHH_00553,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_JBNPLY010000026.1,NLNDMPIO_00772,98.907,183,2,0,18260,18442,1,183,1.38E-88,327
NZ_CABKPS010000096.1,FEOMAJAB_02003,99.454,183,1,0,4797,4979,183,1,9.79E-90,333
NZ_CABKPS010000096.1,PCIENLDN_00617,99.454,183,1,0,4797,4979,183,1,9.79E-90,333
NZ_CABKPS010000096.1,OJNGEHOK_01388,99.454,183,1,0,4797,4979,183,1,9.79E-90,333
NZ_CABKPS010000096.1,GKMEOBAH_00856,99.454,183,1,0,4797,4979,183,1,9.79E-90,333
NZ_CABKPS010000012.1,HOPBCFID_00549,98.925,186,2,0,23277,23462,186,1,3.04E-90,333
NZ_JBNPLY010000026.1,FEOMAJAB_02003,99.454,183,1,0,18260,18442,1,183,2.96E-90,333
NZ_JBNPLY010000026.1,PCIENLDN_00617,99.454,183,1,0,18260,18442,1,183,2.96E-90,333
NZ_JBNPLY010000026.1,OJNGEHOK_01388,99.454,183,1,0,18260,18442,1,183,2.96E-90,333
NZ_JBNPLY010000026.1,GKMEOBAH_00856,99.454,183,1,0,18260,18442,1,183,2.96E-90,333
NZ_CABKPS010000096.1,PBJMEHJO_01192,100,183,0,0,4797,4979,183,1,2.10E-91,339
NZ_CABKPS010000035.1,FEOMAJAB_01057,89.888,267,20,4,8393,8656,2415,2677,1.73E-91,337
NZ_JBNPLY010000026.1,PBJMEHJO_01192,100,183,0,0,18260,18442,1,183,6.36E-92,339
NZ_JBNPLY010000013.1,HOPBCFID_00549,100,186,0,0,3250,3435,186,1,3.39E-93,344
NZ_CABKPS010000031.1,DCMJIPMM_01081,81.818,440,64,13,25235,25669,2,430,9.87E-97,355
NZ_JBNPLY010000019.1,DCMJIPMM_01081,81.818,440,64,13,24008,24442,2,430,8.51E-97,355
NZ_CABKPS010000011.1,EKMAPMCI_00196,77.57,642,136,7,1178,1815,1,638,8.08E-106,381
NZ_CABKPS010000011.1,BHAHPLJF_01089,77.57,642,136,7,1178,1815,1,638,8.08E-106,381
NZ_CABKPS010000037.1,GGLHANJG_00018,88.529,340,33,5,49905,50241,349,13,4.55E-112,407
NZ_JBNPLY010000039.1,GGLHANJG_00018,88.496,339,35,3,4220,4556,349,13,5.09E-113,407
NZ_CABKPS010000044.1,JIELBCPK_00100,96.787,249,8,0,8206,8454,249,1,3.73E-115,416
NZ_CABKPS010000089.1,GGLHANJG_00018,88.604,351,36,3,7549,7897,1,349,1.16E-117,424
NZ_JBNPLY010000013.1,LOJIJHPN_00208,97.701,261,6,0,3175,3435,261,1,6.98E-125,449
NZ_CABKPS010000005.1,ACGCMIFI_00898,100,243,0,0,11420,11662,243,1,5.24E-125,449
NZ_CABKPS010000033.1,CCCIAONL_01497,97.753,267,6,0,47319,47585,1,267,3.82E-128,460
NZ_JBNPLY010000013.1,HKJDEIIE_01885,98.851,261,3,0,3175,3435,261,1,6.93E-130,466
NZ_JBNPLY010000013.1,EDKNFEAI_01597,98.851,261,3,0,3175,3435,261,1,6.93E-130,466
NZ_JBNPLY010000013.1,OEHKKOLO_01132,98.851,261,3,0,3175,3435,261,1,6.93E-130,466
NZ_CABKPS010000012.1,LOJIJHPN_00208,98.485,264,4,0,23199,23462,264,1,2.87E-130,466
NZ_CABKPS010000033.1,EBPLPABM_00951,98.507,268,2,2,47319,47585,1,267,1.77E-131,472
NZ_CABKPS010000033.1,PGMCDPOI_01715,98.502,267,4,0,47319,47585,1,267,1.77E-131,472
NZ_CABKPS010000033.1,DONELLLA_00187,98.507,268,2,2,47319,47585,1,267,1.77E-131,472
NZ_CABKPS010000033.1,CPNIBBMP_00692,98.507,268,2,2,47319,47585,1,267,1.77E-131,472
NZ_JBNPLY010000013.1,BLFCMGDP_00207,99.234,261,2,0,3175,3435,261,1,1.49E-131,472
NZ_JBNPLY010000028.1,CNJELECN_01069,99.234,261,2,0,102,362,1,261,4.99E-132,472
NZ_JBNPLY010000028.1,HIAECGHN_01035,99.234,261,2,0,102,362,1,261,4.99E-132,472
NZ_CABKPS010000027.1,CNJELECN_01069,99.234,261,2,0,4195,4455,261,1,1.38E-132,472
NZ_CABKPS010000027.1,HIAECGHN_01035,99.234,261,2,0,4195,4455,261,1,1.38E-132,472
NZ_CABKPS010000033.1,FMLDINAP_00866,98.881,268,1,2,47319,47585,1,267,3.80E-133,477
NZ_CABKPS010000033.1,JJHCJNPB_00034,98.881,268,1,2,47319,47585,1,267,3.80E-133,477
NZ_CABKPS010000033.1,CMOLIIFF_01086,98.876,267,3,0,47319,47585,1,267,3.80E-133,477
NZ_CABKPS010000033.1,FEOMAJAB_02174,98.876,267,3,0,47319,47585,1,267,3.80E-133,477
NZ_CABKPS010000033.1,JGCPKIOK_00070,98.876,267,3,0,47319,47585,1,267,3.80E-133,477
NZ_CABKPS010000033.1,CALKJBOO_00235,99.254,268,0,2,47319,47585,1,267,8.16E-135,483
NZ_CABKPS010000033.1,LPPNKIHK_00325,99.251,267,2,0,47319,47585,1,267,8.16E-135,483
NZ_CABKPS010000033.1,FADNLJGH_01506,99.251,267,2,0,47319,47585,1,267,8.16E-135,483
NZ_CABKPS010000033.1,DPGLHGEM_01443,99.251,267,2,0,47319,47585,1,267,8.16E-135,483
NZ_CABKPS010000033.1,NLNDMPIO_01870,99.251,267,2,0,47319,47585,1,267,8.16E-135,483
NZ_CABKPS010000012.1,HKJDEIIE_01885,99.621,264,1,0,23199,23462,264,1,2.85E-135,483
NZ_CABKPS010000012.1,EDKNFEAI_01597,99.621,264,1,0,23199,23462,264,1,2.85E-135,483
NZ_CABKPS010000012.1,OEHKKOLO_01132,99.621,264,1,0,23199,23462,264,1,2.85E-135,483
NZ_CABKPS010000033.1,GAEDPBNH_00824,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000033.1,BIKDCKDB_01221,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000033.1,OEHNEABG_00438,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000033.1,FFOBAGKA_01494,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000033.1,EIKMKCCO_01391,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000033.1,KLLHFLHM_00132,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000033.1,BKJNNFOL_01429,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000033.1,BLBAIIIF_00179,99.625,267,1,0,47319,47585,1,267,1.75E-136,488
NZ_CABKPS010000012.1,BLFCMGDP_00207,100,264,0,0,23199,23462,264,1,6.13E-137,488
NZ_JBNPLY010000031.1,FEOMAJAB_01057,100,265,0,0,13431,13695,2679,2415,1.06E-137,490
NZ_CABKPS010000033.1,PBJMEHJO_01659,100,267,0,0,47319,47585,1,267,3.77E-138,494
NZ_CABKPS010000011.1,EBPLPABM_00806,81.579,608,106,5,1178,1782,1,605,7.69E-141,497
NZ_CABKPS010000011.1,PFOPBLNE_01360,81.579,608,106,5,1178,1782,1,605,7.69E-141,497
NZ_CABKPS010000011.1,OJNGEHOK_00074,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,CHCLLDHC_01679,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,AGHFCPCB_01072,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,OLFPHEOK_02087,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,CLNCBDDI_00068,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,DJEBBIJA_01402,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,AOKOLGEM_01183,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,HBEPKADD_00635,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,HGEGLIAE_01880,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,EJGNDIDJ_00464,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,MHBFMLBC_02163,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,DHNJBMBM_01066,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,KELEOEKK_00796,81.713,607,107,4,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,LPPNKIHK_01075,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,FEOMAJAB_00975,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,FDNDBIAB_01429,81.743,608,105,5,1178,1782,1,605,1.65E-142,503
NZ_CABKPS010000011.1,CGGHHGPE_01563,81.818,605,110,0,1178,1782,1,605,3.55E-144,508
NZ_CABKPS010000011.1,DPGLHGEM_01124,81.908,608,104,5,1178,1782,1,605,3.55E-144,508
NZ_CABKPS010000011.1,OAMAMMGM_00277,81.908,608,104,5,1178,1782,1,605,3.55E-144,508
NZ_CABKPS010000011.1,EKMAPMCI_00197,81.132,636,118,2,1178,1812,1,635,3.55E-144,508
NZ_CABKPS010000011.1,OBIFKDGN_00380,81.878,607,106,4,1178,1782,1,605,3.55E-144,508
NZ_CABKPS010000011.1,GKMEOBAH_00132,81.938,609,102,7,1178,1782,1,605,3.55E-144,508
NZ_CABKPS010000011.1,CFOHNOJF_01851,82.013,606,107,2,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,CMOLIIFF_01274,82.013,606,107,2,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,FFOBAGKA_00555,81.983,605,109,0,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,HKJDEIIE_01125,81.983,605,109,0,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,GPGJLEPI_00109,81.983,605,109,0,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,PCIENLDN_00287,81.983,605,109,0,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,PKIOBJML_01841,81.983,605,109,0,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,KLKGMOCN_00514,81.983,605,109,0,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,GDKMOBFO_00590,82.013,606,107,2,1178,1782,1,605,7.63E-146,514
NZ_CABKPS010000011.1,JPBGCOLK_01324,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,CNENGHLA_00524,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,CNFNFEIB_01869,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,FGBGFLFL_00439,82.226,602,107,0,1178,1779,1,602,1.64E-147,520
NZ_CABKPS010000011.1,LDBAILDD_00438,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,CNAIGNGD_01861,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,HHFBGOOI_00465,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,LCACIGIH_02071,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,OEHKKOLO_00595,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,GGLHANJG_00583,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,KPKKCFHK_00762,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,CFPKMEGN_01474,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,MNKDLJNK_01605,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,DHJLCIIK_01315,82.149,605,108,0,1178,1782,1,605,1.64E-147,520
NZ_CABKPS010000011.1,JJHCJNPB_01993,82.314,605,107,0,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,BIKDCKDB_01450,82.314,605,107,0,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,JGCPKIOK_01806,82.343,606,105,2,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,KGNNDHGO_00080,82.314,605,107,0,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,PGMCDPOI_00476,82.314,605,107,0,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,AJEPGLMM_01077,82.314,605,107,0,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,KLKNKOKK_00931,82.314,605,107,0,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,EFALFPBD_00257,82.314,605,107,0,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,AHCDDLMG_00933,82.372,607,103,3,1178,1782,1,605,3.53E-149,525
NZ_CABKPS010000011.1,HEPEIOMC_01936,82.508,606,104,2,1178,1782,1,605,7.58E-151,531
NZ_CABKPS010000011.1,KGHIDMIL_00008,81.732,635,116,0,1178,1812,1,635,7.58E-151,531
NZ_CABKPS010000011.1,NLNDMPIO_00614,81.732,635,116,0,1178,1812,1,635,7.58E-151,531
NZ_CABKPS010000011.1,BPLCMNEB_00861,81.732,635,116,0,1178,1812,1,635,7.58E-151,531
NZ_CABKPS010000005.1,HBEPKADD_00379,97.17,318,9,0,11420,11737,318,1,1.09E-151,538
NZ_CABKPS010000011.1,DCFIEJJH_00364,81.89,635,115,0,1178,1812,1,635,1.63E-152,536
NZ_CABKPS010000011.1,EHEMMEGG_01902,82.645,605,105,0,1178,1782,1,605,1.63E-152,536
NZ_CABKPS010000005.1,JIELBCPK_00523,97.484,318,8,0,11420,11737,318,1,2.34E-153,544
NZ_CABKPS010000031.1,NFBJOLKL_00716,99.34,303,2,0,25501,25803,1,303,4.22E-155,549
NZ_JBNPLY010000019.1,NFBJOLKL_00716,99.34,303,2,0,24274,24576,1,303,3.64E-155,549
NZ_CABKPS010000031.1,JIELBCPK_01546,99.67,303,1,0,25501,25803,1,303,9.07E-157,555
NZ_JBNPLY010000019.1,JIELBCPK_01546,99.67,303,1,0,24274,24576,1,303,7.82E-157,555
NZ_CABKPS010000011.1,FMMPFNMH_01704,83.14,605,102,0,1178,1782,1,605,1.62E-157,553
NZ_CABKPS010000011.1,NLGPBGIK_00778,83.14,605,102,0,1178,1782,1,605,1.62E-157,553
NZ_CABKPS010000031.1,KMJCLOEO_00526,100,303,0,0,25501,25803,1,303,1.95E-158,560
NZ_JBNPLY010000019.1,KMJCLOEO_00526,100,303,0,0,24274,24576,1,303,1.68E-158,560
NZ_JBNPLY010000028.1,CNFNFEIB_00653,99.365,315,2,0,102,416,1,315,4.78E-162,571
NZ_CABKPS010000027.1,CNFNFEIB_00653,100,318,0,0,4138,4455,318,1,1.31E-167,588
NZ_CABKPS010000054.1,PGMCDPOI_02040,81.907,713,123,5,20534,21243,1,710,8.69E-170,597
NZ_CABKPS010000041.1,HMIDAMBC_00891,94.486,399,22,0,6854,7252,1,399,5.03E-175,616
NZ_JBNPLY010000020.1,HMIDAMBC_00891,94.486,399,22,0,23788,24186,399,1,3.52E-175,616
NZ_CABKPS010000054.1,LIEEOHEH_01833,84.186,645,98,4,18556,19198,1,643,1.43E-177,623
NZ_CABKPS010000092.1,CNFNFEIB_00309,85.787,591,82,2,835,1424,7,596,4.50E-178,625
NZ_CABKPS010000011.1,DHJLCIIK_01315,85.596,604,78,7,65,662,671,1271,3.38E-179,625
NZ_CP097284.1,DPMFHDHO_01829,100,3210,0,0,1435595,1438804,3210,1,0,5928
NZ_CP097284.1,PHCPEEKD_00865,99.969,3210,1,0,1435595,1438804,3210,1,0,5923
NZ_CP097284.1,IMEPEALG_00209,99.938,3210,2,0,1435595,1438804,3210,1,0,5917
NZ_CP097284.1,BJGNNANO_00723,99.938,3210,2,0,1435595,1438804,3210,1,0,5917
NZ_CP097284.1,AKGBNMLD_00159,99.907,3210,3,0,1435595,1438804,3210,1,0,5912
NZ_CP097284.1,MENKCHFA_01604,99.875,3210,4,0,1435595,1438804,3210,1,0,5906
NZ_CP097284.1,EIKMKCCO_00606,99.875,3210,4,0,1435595,1438804,3210,1,0,5906
NZ_CP097284.1,PIKEBAPG_01809,99.875,3210,4,0,1435595,1438804,3210,1,0,5906
NZ_CP097284.1,BKJNNFOL_02021,99.875,3210,4,0,1435595,1438804,3210,1,0,5906
NZ_CP097284.1,CNFNFEIB_00300,99.844,3210,5,0,1435595,1438804,3210,1,0,5901
NZ_CP097284.1,PKIOBJML_00514,99.813,3210,6,0,1435595,1438804,3210,1,0,5895
NZ_CP097284.1,PHBIKDNO_00938,99.813,3210,6,0,1435595,1438804,3210,1,0,5895
NZ_CP097284.1,DLONBNCL_00933,99.813,3210,6,0,1435595,1438804,3210,1,0,5895
NZ_CP097284.1,BLFCMGDP_01527,99.813,3210,6,0,1435595,1438804,3210,1,0,5895
NZ_CP097284.1,ELBNIJGI_01476,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,GDNGFAND_00378,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,FKDJCGJH_01075,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,AAKHGPOL_00318,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,GICEJIGD_00089,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,NIGBLFPI_00026,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,IELEDNAH_00824,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,LOJIJHPN_00845,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,GPLOKLOF_00321,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,NGONBCJP_00115,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,IJIEPJOP_01099,99.782,3210,7,0,1435595,1438804,3210,1,0,5890
NZ_CP097284.1,KLKGMOCN_01164,99.751,3210,8,0,1435595,1438804,3210,1,0,5884
NZ_CP097284.1,HIAECGHN_01241,99.751,3210,8,0,1435595,1438804,3210,1,0,5884
NZ_CP097284.1,CPNNEICC_01332,99.751,3210,8,0,1435595,1438804,3210,1,0,5884
NZ_CP097284.1,FNFNFFKA_01311,99.751,3210,8,0,1435595,1438804,3210,1,0,5884
NZ_CP097284.1,CNAIGNGD_00350,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,KGNNDHGO_01034,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,OGCEAMGH_00005,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,PCIENLDN_01258,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,JPBGCOLK_00168,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,BEEEGDCJ_00225,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,FBNMNGDD_01079,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,JCCAMFMA_01745,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,GBGHJCFN_01026,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,PAKPPNJH_00152,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,AGLHMDKD_01137,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,JKMCDJKN_01374,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,EDKNFEAI_01586,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,IPGKJDHB_00254,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,HOPBCFID_01324,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,IPOIOHBE_00812,99.72,3210,9,0,1435595,1438804,3210,1,0,5879
NZ_CP097284.1,MGKMCJDE_00242,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,HHFBGOOI_00862,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,LHFPLAOB_00126,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,NCDGPBJB_00885,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,LDBAILDD_01402,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,LBJBJPCC_01163,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,MOMCOGGP_01686,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,LFHIDBCF_00815,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,CNDPHPMH_00281,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,JHNLEEON_01722,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,CNENGHLA_00577,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,IGDBDAAP_01261,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,HNPGJCHO_00563,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,ICNPGPBB_01047,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,KJNCLKCJ_00749,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,GPFHANEP_00778,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
NZ_CP097284.1,MLFAECIC_00184,99.688,3210,10,0,1435595,1438804,3210,1,0,5873
